text,label,language,style
Please hear me... I am seriously injured and bleeding,PHYSICAL_VIOLENCE_INJURY,en,conversational_augmented
Officer... experiencing severe chest pain and medical collapse,MEDICAL_EMERGENCY,en,conversational_augmented
नमस्ते... मुझे पुलिस सुरक्षा की तुरंत आवश्यकता है मुझे समझ नहीं आ रहा क्या करूं।,REQUEST_POLICE_EMERGENCY_HELP,hi,conversational_augmented
forcing me to give money through blackmail,COERCION_BLACKMAIL,hinglish,conversational_augmented
Please hear me... it was a harmless conversation with no threatening language,NEUTRAL_NO_INDICATOR,en,conversational_augmented
facing continuous discrimination and harassment based on my caste,DISCRIMINATION_CASTE_VULNERABILITY,en,conversational_augmented
please... usne bola agar pulis bulayi toh zinda nahi chodega,THREAT_INTIMIDATION,hinglish,conversational_augmented
arre... forced himself on me without consent,SEXUAL_VIOLENCE_HARASSMENT,hinglish,conversational_augmented
arre... usne private photos leak karne ki blackmailing shuru kar di,COERCION_BLACKMAIL,hinglish,conversational_augmented
he keeps watching my house and tracking my schedule are you listening?,STALKING_FOLLOWING,en,conversational_augmented
bohot pareshan hu dar lag raha hai mujhe samajh nahi aa raha kya karu.,FEAR_DISTRESS_PANIC,hinglish,conversational_augmented
Please listen... I am being stalked by an unknown person continuously please help immediately.,STALKING_FOLLOWING,en,conversational_augmented
सर... दलित होने के कारण कुएं से पानी नहीं भरने दिया,DISCRIMINATION_CASTE_VULNERABILITY,hi,conversational_augmented
सुनिए... मुझे पुलिस सुरक्षा की तुरंत आवश्यकता है मैं सच कह रहा हूं।,REQUEST_POLICE_EMERGENCY_HELP,hi,conversational_augmented
my hands are trembling with fear,FEAR_DISTRESS_PANIC,en,conversational_augmented
please send a PCR emergency van right away I don't know what to do.,REQUEST_POLICE_EMERGENCY_HELP,en,conversational_augmented
मेरी बात सुनिए... कहता है अगर शिकायत की तो ज़िंदा नहीं छोड़ेगा मुझे समझ नहीं आ रहा क्या करूं।,THREAT_INTIMIDATION,hi,conversational_augmented
Hello... we are facing intense community ostracization and pressure,SOCIAL_COMMUNITY_PRESSURE,en,conversational_augmented
chest pain aur breathing difficulty ho rahi hai mai sach bol raha hu.,MEDICAL_EMERGENCY,hinglish,conversational_augmented
arre... he has broken the latch of the gate,IMMEDIATE_PHYSICAL_DANGER,hinglish,conversational_augmented
Please listen... requesting immediate emergency police dispatch please do something quickly.,REQUEST_POLICE_EMERGENCY_HELP,en,conversational_augmented
Hello... I am being discriminated against at work and in public,DISCRIMINATION_CASTE_VULNERABILITY,en,conversational_augmented
he did not threaten me,NEUTRAL_NO_INDICATOR,en,direct_seed
मेरे साथ शारीरिक जबरदस्ती की गई तुरंत मदद चाहिए।,SEXUAL_VIOLENCE_HARASSMENT,hi,conversational_augmented
धमकी दे रहा है कि तेरी जिंदगी नरक बना दूंगा मुझे समझ नहीं आ रहा क्या करूं।,THREAT_INTIMIDATION,hi,conversational_augmented
usne galat tarike se touch kiya chedchad ki mai sach bol raha hu.,SEXUAL_VIOLENCE_HARASSMENT,hinglish,conversational_augmented
नमस्ते... सांस लेने में बहुत तकलीफ हो रही है बेहोश हो रहे हैं,MEDICAL_EMERGENCY,hi,conversational_augmented
प्लीज... विरोधाभासी बातें हो रही हैं यहां माहौल अस्थिर है जल्दी पुलिस भेजिए।,CONTRADICTORY_CHANGING_SITUATION,hi,conversational_augmented
मैडम... मेरा इस शहर में कोई नहीं है सबने छोड़ दिया क्या आप सुन रहे हैं?,ISOLATION_NO_SUPPORT,hi,conversational_augmented
I am being stalked by an unknown person continuously,STALKING_FOLLOWING,en,conversational_augmented
Officer... I am trapped in an abusive marriage with constant violence please send police now.,DOMESTIC_FAMILY_VIOLENCE,en,conversational_augmented
मुझे थेरेपिस्ट से काउंसलिंग की जरूरत है,REQUEST_COUNSELLING_LEGAL_MEDICAL,hi,conversational_augmented
मैडम... पहले लगा कि सब ठीक है लेकिन अचानक फिर झगड़ा शुरू हो गया मुझे समझ नहीं आ रहा क्या करूं।,CONTRADICTORY_CHANGING_SITUATION,hi,conversational_augmented
arre... no safe place to sleep tonight stranded on footpath send help immediately.,NO_SAFE_PLACE_HOMELESSNESS,hinglish,conversational_augmented
दरवाजा तोड़ने की कोशिश कर रहा है कोई मुझे समझ नहीं आ रहा क्या करूं।,IMMEDIATE_PHYSICAL_DANGER,hi,conversational_augmented
"I need an ambulance immediately, severe bleeding are you listening?",MEDICAL_EMERGENCY,en,conversational_augmented
Ma'am... he threatened me but I am safe now please help immediately.,CURRENT_SAFETY_REASSURANCE,en,conversational_augmented
Please hear me... I don't know the exact landmark around me I am telling the truth.,UNCERTAINTY_UNCLEAR_INFO,en,conversational_augmented
mai bohot pareshan hu... ghar se nikal diya hai road par khadi hu please madad karo.,NO_SAFE_PLACE_HOMELESSNESS,hinglish,conversational_augmented
hello... chaku se hamla kiya haath cut gaya,PHYSICAL_VIOLENCE_INJURY,hinglish,conversational_augmented
mai bohot pareshan hu... inappropriate physical contact kiya forcefully mujhe samajh nahi aa raha kya karu.,SEXUAL_VIOLENCE_HARASSMENT,hinglish,conversational_augmented
Hello... I am bleeding heavily from my head,PHYSICAL_VIOLENCE_INJURY,en,conversational_augmented
I have no reason to stay alive,SELF_HARM_CONCERN,en,direct_seed
mai bohot pareshan hu... he is banging on my window violently please madad karo.,IMMEDIATE_PHYSICAL_DANGER,hinglish,conversational_augmented
he tried to force himself onto me,SEXUAL_VIOLENCE_HARASSMENT,en,conversational_augmented
usne mujhe bohot mara hai bleeding ho rahi hai kya aap sun rahe ho?,PHYSICAL_VIOLENCE_INJURY,hinglish,conversational_augmented
community elders are pressurizing us to withdraw the complaint are you listening?,SOCIAL_COMMUNITY_PRESSURE,en,conversational_augmented
confused state me hu exact time nahi pata send help immediately.,UNCERTAINTY_UNCLEAR_INFO,hinglish,conversational_augmented
Officer... I am isolated in this house with zero support,ISOLATION_NO_SUPPORT,en,conversational_augmented
hello... entire village mob is pressurizing our family please madad karo.,SOCIAL_COMMUNITY_PRESSURE,hinglish,conversational_augmented
arre... usne private photos leak karne ki blackmailing shuru kar di mujhe samajh nahi aa raha kya karu.,COERCION_BLACKMAIL,hinglish,conversational_augmented
need therapy and mental health support session please send police now.,REQUEST_COUNSELLING_LEGAL_MEDICAL,en,conversational_augmented
मैं बहुत परेशान हूं... लीगल एड और कोर्ट प्रक्रिया की जानकारी चाहिए मुझे समझ नहीं आ रहा क्या करूं।,REQUEST_COUNSELLING_LEGAL_MEDICAL,hi,conversational_augmented
Hello... he threatened my family with violence,THREAT_INTIMIDATION,en,conversational_augmented
shaking with fear right now jaldi kuch kijiye.,FEAR_DISTRESS_PANIC,hinglish,conversational_augmented
he followed my vehicle for over five kilometers are you listening?,STALKING_FOLLOWING,en,conversational_augmented
suniye... entire village mob is pressurizing our family send help immediately.,SOCIAL_COMMUNITY_PRESSURE,hinglish,conversational_augmented
madam... roz ghar ke bahar khada rehta hai bike leke please madad karo.,STALKING_FOLLOWING,hinglish,conversational_augmented
mai bohot pareshan hu... coercing me into doing things against my consent mai sach bol raha hu.,COERCION_BLACKMAIL,hinglish,conversational_augmented
Please listen... unstable and fluctuating circumstances right now please send police now.,CONTRADICTORY_CHANGING_SITUATION,en,conversational_augmented
Hello... need therapy and mental health support session please help immediately.,REQUEST_COUNSELLING_LEGAL_MEDICAL,en,conversational_augmented
apne aap ko hurt karne ka man kar raha hai,SELF_HARM_CONCERN,hinglish,direct_seed
please send a PCR emergency van right away,REQUEST_POLICE_EMERGENCY_HELP,en,conversational_augmented
मेरी बात सुनिए... मजबूर कर रहा है गैरकानूनी काम करने के लिए,COERCION_BLACKMAIL,hi,conversational_augmented
"नमस्ते, राष्ट्रीय हेल्पलाइन 14566 में आपका स्वागत है",NEUTRAL_NO_INDICATOR,hi,direct_seed
suniye... police PCR van reach ho gayi hai we are safe,CURRENT_SAFETY_REASSURANCE,hinglish,conversational_augmented
I need urgent help... he waits outside my workplace every evening watching me are you listening?,STALKING_FOLLOWING,en,conversational_augmented
मोहल्ले के लोग मिलकर धमकी दे रहे हैं क्या आप सुन रहे हैं?,SOCIAL_COMMUNITY_PRESSURE,hi,conversational_augmented
Please listen... he attempted to sexually assault me,SEXUAL_VIOLENCE_HARASSMENT,en,conversational_augmented
I need urgent help... the local panchayat has ordered a complete social boycott I am telling the truth.,SOCIAL_COMMUNITY_PRESSURE,en,conversational_augmented
Excuse me... alert the local police station for immediate response please send police now.,REQUEST_POLICE_EMERGENCY_HELP,en,conversational_augmented
प्लीज... रात में सड़क पर खड़ी हूं कोई सुरक्षित जगह नहीं है जल्दी पुलिस भेजिए।,NO_SAFE_PLACE_HOMELESSNESS,hi,conversational_augmented
बच्चे बहुत सहमे हुए हैं डर से तुरंत मदद चाहिए।,FEAR_DISTRESS_PANIC,hi,conversational_augmented
he threatened me but I am safe now I don't know what to do.,CURRENT_SAFETY_REASSURANCE,en,conversational_augmented
urgent hai... counsellor se baat karni hai stress relief ke liye send help immediately.,REQUEST_COUNSELLING_LEGAL_MEDICAL,hinglish,conversational_augmented
पूरे गांव और पंचायत ने हमारा बहिष्कार कर दिया है,SOCIAL_COMMUNITY_PRESSURE,hi,direct_seed
disabled person par assault attempt hua hai,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hinglish,conversational_augmented
Help me... I need legal guidance and lawyer consultation please help immediately.,REQUEST_COUNSELLING_LEGAL_MEDICAL,en,conversational_augmented
